490	815	391265
491	742	390450
492	809	389708
493	736	388899
494	768	388163
495	825	387395
496	819	386570
497	780	385751
498	754	384971
499	720	384217
500	754	383497
501	817	382743
502	769	381926
503	728	381157
504	718	380429
505	796	379711
506	780	378915
507	782	378135
508	737	377353
509	746	376616
510	805	375870
511	780	375065
512	731	374285
513	727	373554
514	767	372827
515	762	372060
516	748	371298
517	681	370550
518	718	369869
519	732	369151
520	711	368419
521	725	367708
522	767	366983
523	688	366216
524	677	365528
525	724	364851
526	767	364127
527	650	363360
528	682	362710
529	712	362028
530	709	361316
531	680	360607
532	684	359927
533	656	359243
534	735	358587
535	634	357852
536	712	357218
537	657	356506
538	694	355849
539	721	355155
540	655	354434
541	679	353779
542	647	353100
543	601	352453
544	651	351852
545	670	351201
546	698	350531
547	640	349833
548	638	349193
549	626	348555
550	634	347929
551	665	347295
552	634	346630
553	616	345996
554	645	345380
555	609	344735
556	635	
557	645	
558	593	
559	588	
560	643	
561	636	
562	656	
563	591	
564	610	
565	598	
566	639	
567	622	
568	595	
569	600	
570	559	
571	579	
572	557	
573	572	
574	582	
575	646	
576	586	
577	577	
578	655	
579	591	
580	585	
581	540	
582	574	
583	549	
584	557	
585	589	
586	572	
587	549	
588	560	
589	548	
590	568	
591	581	
592	555	
593	527	
594	559	
595	579	
596	543	
597	547	
598	548	
599	540	
600	512	
601	567	
602	547	
603	503	
604	522	
605	512	
606	548	
607	528	
608	530	
609	530	
610	517	
611	546	
612	512	
613	569	
614	512	
615	503	
616	480	
617	503	
618	517	
619	477	
620	509	
621	505	
622	502	
623	493	
624	505	
625	506	
626	505	
627	518	
628	474	
629	472	
630	462	
631	484	
632	472	
633	457	
634	459	
635	470	
636	458	
637	513	
638	480	
639	480	
640	461	
641	492	
642	471	
643	485	
644	442	
645	399	
646	413	
647	464	
648	458	
649	472	
650	425	
651	465	
652	469	
653	464	
654	494	
655	452	
656	434	
657	446	
658	434	
659	430	
660	456	
661	455	
662	431	
663	455	
664	439	
665	446	
666	440	
667	431	
668	422	
669	443	
670	443	
671	446	
672	421	
673	418	
674	437	
675	434	
676	438	
677	393	
678	420	
679	430	
680	390	
681	419	
682	409	
683	419	
684	387	
685	386	
686	451	
687	426	
688	393	
689	413	
690	404	
691	382	
692	386	
693	413	
694	404	
695	411	
696	391	
697	377	
698	413	
699	411	
700	385	
701	372	
702	372	
703	406	
704	419	
705	435	
706	409	
707	378	
708	362	
709	379	
710	353	
711	384	
712	380	
713	411	
714	367	
715	336	
716	355	
717	339	
718	372	
719	386	
720	347	
721	389	
722	357	
723	348	
724	378	
725	322	
726	367	
727	353	
728	366	
729	379	
730	355	
731	374	
732	358	
733	408	
734	335	
735	356	
736	333	
737	327	
738	342	
739	343	
740	356	
741	359	
742	334	
743	358	
744	344	
745	336	
746	357	
747	327	
748	341	
749	349	
750	342	
751	347	
752	320	
753	341	
754	325	
755	325	
756	321	
757	369	
758	343	
759	311	
760	344	
761	321	
762	312	
763	302	
764	305	
765	309	
766	322	
767	328	
768	348	
769	335	
770	313	
771	324	
772	304	
773	357	
774	290	
775	307	
776	319	
777	320	
778	334	
779	279	
780	337	
781	322	
782	306	
783	319	
784	338	
785	305	
786	318	
787	286	
788	268	
789	338	
790	302	
791	338	
792	292	
793	281	
794	299	
795	307	
796	305	
797	318	
798	302	
799	318	
800	290	
801	324	
802	277	
803	304	
804	284	
805	323	
806	291	
807	294	
808	285	
809	285	
810	275	
811	311	
812	296	
813	293	
814	290	
815	274	
816	274	
817	282	
818	284	
819	301	
820	271	
821	274	
822	299	
823	257	
824	319	
825	261	
826	290	
827	292	
828	267	
829	267	
830	302	
831	260	
832	242	
833	267	
834	282	
835	302	
836	262	
837	253	
838	271	
839	279	
840	274	
841	250	
842	296	
843	277	
844	254	
845	265	
846	266	
847	253	
848	264	
849	291	
850	269	
851	248	
852	293	
853	260	
854	255	
855	293	
856	247	
857	253	
858	275	
859	254	
860	246	
861	283	
862	233	
863	268	
864	238	
865	246	
866	245	
867	279	
868	246	
869	247	
870	260	
871	245	
872	252	
873	253	
874	242	
875	235	
876	241	
877	250	
878	238	
879	245	
880	266	
881	229	
882	236	
883	248	
884	222	
885	240	
886	214	
887	243	
888	260	
889	256	
890	255	
891	251	
892	274	
893	240	
894	262	
895	251	
896	258	
897	224	
898	247	
899	248	
900	266	
901	220	
902	228	
903	259	
904	221	
905	267	
906	219	
907	223	
908	234	
909	213	
910	228	
911	230	
912	218	
913	222	
914	224	
915	207	
916	203	
917	249	
918	245	
919	236	
920	232	
921	218	
922	244	
923	219	
924	228	
925	216	
926	227	
927	209	
928	225	
929	234	
930	210	
931	230	
932	203	
933	215	
934	239	
935	218	
936	225	
937	211	
938	195	
939	233	
940	206	
941	186	
942	202	
943	235	
944	201	
945	228	
946	199	
947	201	
948	230	
949	203	
950	221	
951	215	
952	210	
953	194	
954	224	
955	204	
956	192	
957	191	
958	211	
959	217	
960	196	
961	187	
962	216	
963	223	
964	216	
965	196	
966	202	
967	208	
968	224	
969	215	
970	201	
971	196	
972	204	
973	215	
974	188	
975	224	
976	213	
977	201	
978	173	
979	211	
980	196	
981	185	
982	220	
983	222	
984	204	
985	186	
986	204	
987	216	
988	238	
989	229	
990	188	
991	207	
992	215	
993	178	
994	185	
995	193	
996	182	
997	179	
998	212	
999	194	
1000	203	
1001	208	
1002	164	
1003	193	
1004	177	
1005	208	
1006	167	
1007	187	
1008	201	
1009	198	
1010	189	
1011	196	
1012	207	
1013	175	
1014	183	
1015	227	
1016	178	
1017	158	
1018	166	
1019	180	
1020	167	
1021	180	
1022	196	
1023	183	
1024	182	
1025	175	
1026	203	
1027	160	
1028	178	
1029	187	
1030	185	
1031	178	
1032	175	
1033	162	
1034	185	
1035	158	
1036	189	
1037	190	
1038	173	
1039	172	
1040	174	
1041	178	
1042	169	
1043	194	
1044	179	
1045	177	
1046	174	
1047	184	
1048	147	
1049	188	
1050	184	
1051	172	
1052	179	
1053	198	
1054	165	
1055	165	
1056	182	
1057	174	
1058	158	
1059	176	
1060	157	
1061	167	
1062	173	
1063	147	
1064	182	
1065	164	
1066	173	
1067	157	
1068	173	
1069	138	
1070	174	
1071	163	
1072	165	
1073	158	
1074	183	
1075	158	
1076	183	
1077	168	
1078	149	
1079	148	
1080	159	
1081	194	
1082	148	
1083	167	
1084	150	
1085	162	
1086	149	
1087	146	
1088	157	
1089	155	
1090	150	
1091	167	
1092	148	
1093	144	
1094	165	
1095	146	
1096	146	
1097	167	
1098	156	
1099	157	
1100	160	
1101	165	
1102	151	
1103	172	
1104	139	
1105	165	
1106	158	
1107	143	
1108	158	
1109	163	
1110	144	
1111	145	
1112	168	
1113	166	
1114	163	
1115	150	
1116	161	
1117	155	
1118	138	
1119	155	
1120	158	
1121	150	
1122	156	
1123	155	
1124	157	
1125	161	
1126	145	
1127	144	
1128	145	
1129	163	
1130	143	
1131	129	
1132	154	
1133	140	
1134	152	
1135	163	
1136	148	
1137	164	
1138	134	
1139	160	
1140	130	
1141	156	
1142	157	
1143	152	
1144	145	
1145	112	
1146	157	
1147	143	
1148	157	
1149	137	
1150	153	
1151	147	
1152	134	
1153	144	
1154	147	
1155	121	
1156	143	
1157	140	
1158	126	
1159	144	
1160	136	
1161	141	
1162	129	
1163	158	
1164	139	
1165	122	
1166	139	
1167	136	
1168	157	
1169	136	
1170	149	
1171	126	
1172	150	
1173	157	
1174	146	
1175	160	
1176	158	
1177	138	
1178	156	
1179	142	
1180	127	
1181	130	
1182	142	
1183	156	
1184	145	
1185	120	
1186	133	
1187	145	
1188	141	
1189	143	
1190	123	
1191	144	
1192	145	
1193	139	
1194	143	
1195	123	
1196	139	
1197	147	
1198	129	
1199	117	
1200	136	
1201	129	
1202	145	
1203	130	
1204	133	
1205	130	
1206	135	
1207	140	
1208	130	
1209	128	
1210	142	
1211	121	
1212	130	
1213	131	
1214	135	
1215	144	
1216	139	
1217	123	
1218	132	
1219	142	
1220	124	
1221	108	
1222	119	
1223	119	
1224	126	
1225	150	
1226	138	
1227	139	
1228	129	
1229	130	
1230	137	
1231	109	
1232	131	
1233	142	
1234	115	
1235	117	
1236	125	
1237	125	
1238	114	
1239	129	
1240	123	
1241	117	
1242	109	
1243	126	
1244	124	
1245	136	
1246	130	
1247	107	
1248	146	
1249	139	
1250	122	
1251	125	
1252	129	
1253	121	
1254	123	
1255	119	
1256	128	
1257	126	
1258	127	
1259	122	
1260	127	
1261	119	
1262	118	
1263	133	
1264	115	
1265	132	
1266	132	
1267	118	
1268	118	
1269	118	
1270	113	
1271	121	
1272	133	
1273	87	
1274	104	
1275	143	
1276	122	
1277	119	
1278	121	
1279	106	
1280	123	
1281	135	
1282	114	
1283	127	
1284	131	
1285	112	
1286	115	
1287	114	
1288	113	
1289	94	
1290	100	
1291	105	
1292	111	
1293	107	
1294	119	
1295	127	
1296	120	
1297	119	
1298	127	
1299	135	
1300	122	
1301	106	
1302	113	
1303	122	
1304	107	
1305	105	
1306	117	
1307	108	
1308	106	
1309	110	
1310	114	
1311	101	
1312	116	
1313	123	
1314	103	
1315	103	
1316	107	
1317	125	
1318	104	
1319	116	
1320	96	
1321	101	
1322	127	
1323	108	
1324	121	
1325	120	
1326	98	
1327	129	
1328	109	
1329	101	
1330	112	
1331	109	
1332	111	
1333	114	
1334	89	
1335	105	
1336	111	
1337	113	
1338	102	
1339	113	
1340	103	
1341	105	
1342	93	
1343	102	
1344	90	
1345	91	
1346	99	
1347	99	
1348	106	
1349	107	
1350	105	
1351	101	
1352	101	
1353	111	
1354	89	
1355	106	
1356	128	
1357	100	
1358	88	
1359	99	
1360	115	
1361	95	
1362	110	
1363	99	
1364	105	
1365	99	
1366	101	
1367	99	
1368	112	
1369	103	
1370	107	
1371	100	
1372	108	
1373	110	
1374	99	
1375	108	
1376	115	
1377	120	
1378	103	
1379	91	
1380	93	
1381	113	
1382	96	
1383	92	
1384	84	
1385	110	
1386	100	
1387	96	
1388	94	
1389	96	
1390	106	
1391	117	
1392	111	
1393	117	
1394	103	
1395	94	
1396	96	
1397	105	
1398	104	
1399	91	
1400	106	
1401	95	
1402	104	
1403	111	
1404	95	
1405	104	
1406	85	
1407	106	
1408	105	
1409	102	
1410	91	
1411	104	
1412	113	
1413	108	
1414	99	
1415	94	
1416	123	
1417	86	
1418	108	
1419	96	
1420	85	
1421	82	
1422	94	
1423	84	
1424	95	
1425	96	
1426	96	
1427	107	
1428	95	
1429	96	
1430	100	
1431	101	
1432	100	
1433	95	
1434	88	
1435	99	
1436	95	
1437	98	
1438	86	
1439	107	
1440	90	
1441	90	
1442	96	
1443	103	
1444	89	
1445	95	
1446	93	
1447	107	
1448	85	
1449	91	
1450	72	
1451	76	
1452	104	
1453	76	
1454	90	
1455	93	
1456	100	
1457	98	
1458	89	
1459	70	
1460	100	
1461	82	
1462	85	
1463	97	
1464	93	
1465	94	
1466	96	
1467	72	
1468	82	
1469	85	
1470	101	
1471	101	
1472	78	
1473	86	
1474	88	
1475	92	
1476	92	
1477	88	
1478	115	
1479	85	
1480	90	
1481	87	
1482	86	
1483	88	
1484	99	
1485	87	
1486	90	
1487	77	
1488	88	
1489	83	
1490	105	
1491	100	
1492	118	
1493	83	
1494	92	
1495	89	
1496	85	
1497	84	
1498	93	
1499	85	
1500	76	
1501	87	
1502	77	
1503	87	
1504	82	
1505	73	
1506	72	
1507	77	
1508	90	
1509	77	
1510	72	
1511	76	
1512	92	
1513	93	
1514	88	
1515	82	
1516	87	
1517	89	
1518	93	
1519	84	
1520	73	
1521	81	
1522	90	
1523	70	
1524	79	
1525	99	
1526	81	
1527	74	
1528	76	
1529	89	
1530	77	
1531	85	
1532	80	
1533	72	
1534	87	
1535	83	
1536	71	
1537	93	
1538	95	
1539	78	
1540	89	
1541	74	
1542	73	
1543	79	
1544	77	
1545	71	
1546	87	
1547	92	
1548	85	
1549	68	
1550	71	
1551	80	
1552	73	
1553	68	
1554	75	
1555	84	
1556	71	
1557	71	
1558	63	
1559	74	
1560	94	
1561	83	
1562	86	
1563	69	
1564	70	
1565	83	
1566	71	
1567	88	
1568	71	
1569	91	
1570	78	
1571	93	
1572	84	
1573	77	
1574	72	
1575	80	
1576	86	
1577	75	
1578	73	
1579	69	
1580	67	
1581	83	
1582	85	
1583	62	
1584	80	
1585	75	
1586	76	
1587	88	
1588	56	
1589	77	
1590	76	
1591	80	
1592	67	
1593	77	
1594	73	
1595	84	
1596	86	
1597	84	
1598	85	
1599	76	
1600	93	
1601	85	
1602	79	
1603	73	
1604	82	
1605	86	
1606	64	
1607	60	
1608	73	
1609	77	
1610	77	
1611	80	
1612	77	
1613	67	
1614	74	
1615	94	
1616	75	
1617	67	
1618	76	
1619	80	
1620	70	
1621	76	
1622	60	
1623	70	
1624	67	
1625	77	
1626	91	
1627	79	
1628	76	
1629	64	
1630	70	
1631	65	
1632	72	
1633	83	
1634	59	
1635	68	
1636	74	
1637	65	
1638	61	
1639	73	
1640	78	
1641	73	
1642	79	
1643	69	
1644	82	
1645	65	
1646	61	
1647	65	
1648	72	
1649	73	
1650	75	
1651	60	
1652	73	
1653	64	
1654	76	
1655	83	
1656	72	
1657	70	
1658	70	
1659	83	
1660	49	
1661	87	
1662	64	
1663	51	
1664	66	
1665	70	
1666	63	
1667	71	
1668	75	
1669	53	
1670	59	
1671	72	
1672	52	
1673	69	
1674	57	
1675	59	
1676	88	
1677	57	
1678	79	
1679	86	
1680	61	
1681	84	
1682	69	
1683	71	
1684	58	
1685	68	
1686	78	
1687	67	
1688	67	
1689	68	
1690	52	
1691	59	
1692	72	
1693	77	
1694	68	
1695	59	
1696	62	
1697	62	
1698	72	
1699	66	
1700	70	
1701	70	
1702	80	
1703	70	
1704	67	
1705	58	
1706	61	
1707	70	
1708	78	
1709	70	
1710	65	
1711	70	
1712	64	
1713	72	
1714	67	
1715	69	
1716	73	
1717	67	
1718	63	
1719	59	
1720	70	
1721	65	
1722	60	
1723	73	
1724	62	
1725	62	
1726	60	
1727	67	
1728	59	
1729	55	
1730	80	
1731	77	
1732	78	
1733	61	
1734	59	
1735	56	
1736	74	
1737	75	
1738	54	
1739	73	
1740	65	
1741	60	
1742	64	
1743	67	
1744	64	
1745	53	
1746	51	
1747	57	
1748	77	
1749	60	
1750	70	
1751	76	
1752	71	
1753	64	
1754	81	
1755	55	
1756	62	
1757	66	
1758	66	
1759	51	
1760	63	
1761	68	
1762	57	
1763	71	
1764	52	
1765	56	
1766	62	
1767	48	
1768	53	
1769	60	
1770	77	
1771	69	
1772	71	
1773	58	
1774	65	
1775	75	
1776	53	
1777	57	
1778	74	
1779	54	
1780	64	
1781	59	
1782	63	
1783	56	
1784	47	
1785	65	
1786	53	
1787	68	
1788	60	
1789	64	
1790	62	
1791	52	
1792	58	
1793	58	
1794	62	
1795	57	
1796	63	
1797	62	
1798	49	
1799	42	
1800	60	
1801	64	
1802	63	
1803	59	
1804	53	
1805	67	
1806	56	
1807	54	
1808	64	
1809	50	
1810	56	
1811	64	
1812	60	
1813	68	
1814	66	
1815	43	
1816	57	
1817	62	
1818	62	
1819	47	
1820	69	
1821	60	
1822	66	
1823	56	
1824	50	
1825	58	
1826	46	
1827	61	
1828	67	
1829	56	
1830	54	
1831	77	
1832	54	
1833	50	
1834	69	
1835	53	
1836	62	
1837	60	
1838	54	
1839	63	
1840	59	
1841	59	
1842	53	
1843	56	
1844	64	
1845	74	
1846	59	
1847	53	
1848	56	
1849	58	
1850	50	
1851	66	
1852	59	
1853	56	
1854	48	
1855	63	
1856	47	
1857	52	
1858	67	
1859	57	
1860	56	
1861	55	
1862	53	
1863	55	
1864	65	
1865	56	
1866	64	
1867	66	
1868	51	
1869	43	
1870	69	
1871	48	
1872	57	
1873	39	
1874	52	
1875	58	
1876	50	
1877	56	
1878	45	
1879	55	
1880	45	
1881	59	
1882	47	
1883	48	
1884	56	
1885	54	
1886	46	
1887	65	
1888	51	
1889	72	
1890	57	
1891	57	
1892	46	
1893	63	
1894	54	
1895	46	
1896	42	
1897	54	
1898	59	
1899	45	
1900	70	
1901	65	
1902	47	
1903	69	
1904	36	
1905	57	
1906	50	
1907	57	
1908	49	
1909	61	
1910	51	
1911	52	
1912	55	
1913	50	
1914	47	
1915	42	
1916	48	
1917	55	
1918	54	
1919	60	
1920	58	
1921	58	
1922	43	
1923	38	
1924	50	
1925	50	
1926	48	
1927	57	
1928	52	
1929	46	
1930	45	
1931	44	
1932	57	
1933	59	
1934	43	
1935	52	
1936	39	
1937	39	
1938	43	
1939	51	
1940	54	
1941	54	
1942	51	
1943	52	
1944	50	
1945	58	
1946	50	
1947	50	
1948	55	
1949	45	
1950	52	
1951	42	
1952	46	
1953	55	
1954	42	
1955	60	
1956	62	
1957	49	
1958	67	
1959	53	
1960	51	
1961	54	
1962	47	
1963	48	
1964	47	
1965	49	
1966	41	
1967	48	
1968	49	
1969	45	
1970	49	
1971	58	
1972	53	
1973	44	
1974	59	
1975	61	
1976	45	
1977	53	
1978	60	
1979	54	
1980	47	
1981	50	
1982	51	
1983	50	
1984	39	
1985	48	
1986	43	
1987	48	
1988	65	
1989	41	
1990	49	
1991	52	
1992	55	
1993	41	
1994	78	
1995	44	
1996	46	
1997	42	
1998	55	
1999	57	
2000	70	
2001	52	
2002	38	
2003	58	
2004	50	
2005	57	
2006	44	
2007	50	
2008	45	
2009	56	
2010	45	
2011	43	
2012	55	
2013	48	
2014	56	
2015	38	
2016	41	
2017	40	
2018	51	
2019	49	
2020	49	
2021	52	
2022	53	
2023	47	
2024	42	
2025	50	
2026	53	
2027	55	
2028	50	
2029	47	
2030	44	
2031	40	
2032	53	
2033	47	
2034	45	
2035	43	
2036	50	
2037	56	
2038	37	
2039	50	
2040	43	
2041	49	
2042	56	
2043	43	
2044	54	
2045	50	
2046	54	
2047	45	
2048	48	
2049	41	
2050	34	
2051	49	
2052	37	
2053	52	
2054	48	
2055	42	
2056	53	
2057	41	
2058	50	
2059	50	
2060	51	
2061	42	
2062	43	
2063	46	
2064	44	
2065	48	
2066	48	
2067	41	
2068	41	
2069	50	
2070	42	
2071	36	
2072	37	
2073	58	
2074	34	
2075	44	
2076	50	
2077	46	
2078	39	
2079	46	
2080	46	
2081	52	
2082	49	
2083	34	
2084	55	
2085	53	
2086	35	
2087	43	
2088	49	
2089	42	
2090	35	
2091	40	
2092	63	
2093	41	
2094	39	
2095	48	
2096	35	
2097	36	
2098	40	
2099	43	
2100	38	
2101	41	
2102	59	
2103	40	
2104	35	
2105	48	
2106	54	
2107	38	
2108	42	
2109	46	
2110	47	
2111	41	
2112	35	
2113	34	
2114	36	
2115	50	
2116	45	
2117	61	
2118	37	
2119	33	
2120	55	
2121	49	
2122	35	
2123	36	
2124	38	
2125	60	
2126	50	
2127	35	
2128	43	
2129	37	
2130	54	
2131	57	
2132	43	
2133	55	
2134	49	
2135	39	
2136	30	
2137	48	
2138	46	
2139	39	
2140	48	
2141	36	
2142	47	
2143	47	
2144	33	
2145	44	
2146	46	
2147	45	
2148	35	
2149	33	
2150	49	
2151	45	
2152	38	
2153	37	
2154	29	
2155	42	
2156	44	
2157	45	
2158	43	
2159	31	
2160	51	
2161	54	
2162	42	
2163	42	
2164	36	
2165	38	
2166	35	
2167	42	
2168	48	
2169	39	
2170	44	
2171	37	
2172	36	
2173	39	
2174	25	
2175	39	
2176	37	
2177	48	
2178	48	
2179	48	
2180	44	
2181	32	
2182	36	
2183	31	
2184	34	
2185	34	
2186	40	
2187	43	
2188	53	
2189	43	
2190	48	
2191	33	
2192	39	
2193	42	
2194	33	
2195	53	
2196	29	
2197	49	
2198	41	
2199	44	
2200	35	
2201	34	
2202	27	
2203	27	
2204	37	
2205	29	
2206	37	
